# BEEF ########################################################################################################################
# BEEF This line shows the Bayesian error estimations and the current threshold criterion.
# BEEF 
# BEEF nstep ............ MD time step or input structure counter
# BEEF bee_energy ....... BEE of energy per atom (eV atom^-1)
# BEEF bee_max_force .... BEE of forces (max) (eV Angst^-1)
# BEEF bee_ave_force .... BEE of forces (average) (kB)
# BEEF threshold ........ Current value of threshold criterion (eV Angst^-1)
# BEEF bee_max_stress ... BEE of stresses (max) (kB)
# BEEF bee_ave_stress ... BEE of stresses (average) (kB)
# BEEF ########################################################################################################################
# BEEF              nstep       bee_energy    bee_max_force    bee_ave_force        threshold   bee_max_stress   bee_ave_stress
# BEEF                  2                3                4                5                6                7                8
# BEEF ########################################################################################################################
BEEF                  220   9.25375954E-06   7.25636634E-03   3.30024805E-03   1.13271018E-02   2.38091555E-01   1.59085178E-01
BEEF                  221   9.09658363E-06   6.93083430E-03   3.10607519E-03   1.13271018E-02   2.25124780E-01   1.51592193E-01
BEEF                  222   8.96684634E-06   6.52384226E-03   2.94294195E-03   1.13271018E-02   2.08979626E-01   1.43093979E-01
BEEF                  223   8.86962775E-06   6.08637393E-03   2.84182909E-03   1.13271018E-02   1.90135680E-01   1.35266318E-01
BEEF                  224   8.77621673E-06   5.87603312E-03   2.79391705E-03   1.13271018E-02   1.82763430E-01   1.28626559E-01
BEEF                  225   8.70504179E-06   6.09379204E-03   2.79637118E-03   1.13271018E-02   1.82142339E-01   1.24053942E-01
BEEF                  226   8.66965042E-06   6.30503365E-03   2.85436246E-03   1.13271018E-02   1.80133161E-01   1.22444949E-01
BEEF                  227   8.66320967E-06   6.47314203E-03   2.92966663E-03   1.13271018E-02   1.76101514E-01   1.22528489E-01
BEEF                  228   8.68141866E-06   6.62672572E-03   3.01504950E-03   1.13271018E-02   1.69574631E-01   1.23365737E-01
BEEF                  229   8.73585079E-06   6.80443529E-03   3.11233486E-03   1.13271018E-02   1.65756255E-01   1.26944349E-01
BEEF                  230   8.81028816E-06   7.02549955E-03   3.18314074E-03   1.13271018E-02   1.64182551E-01   1.29313516E-01
BEEF                  231   8.91986653E-06   7.25542671E-03   3.25711006E-03   1.13271018E-02   1.75896828E-01   1.31667893E-01
BEEF                  232   9.06411586E-06   7.27185003E-03   3.31762611E-03   1.13271018E-02   1.83030747E-01   1.32885324E-01
BEEF                  233   9.24094228E-06   7.16857695E-03   3.38640363E-03   1.13271018E-02   1.91605223E-01   1.36859208E-01
BEEF                  234   9.43222736E-06   7.36304973E-03   3.46063803E-03   1.13271018E-02   2.01680227E-01   1.42183120E-01
BEEF                  235   9.61997862E-06   7.54284696E-03   3.52285302E-03   1.13271018E-02   2.17945648E-01   1.49148943E-01
BEEF                  236   9.78631919E-06   7.58456542E-03   3.56951944E-03   1.13271018E-02   2.34430705E-01   1.57065777E-01
BEEF                  237   9.90741825E-06   7.44768805E-03   3.59652831E-03   1.13271018E-02   2.49286920E-01   1.65105490E-01
BEEF                  238   9.98159059E-06   7.26668199E-03   3.61166764E-03   1.13271018E-02   2.62346195E-01   1.72139099E-01
BEEF                  239   1.00292031E-05   7.22320927E-03   3.61506142E-03   1.13271018E-02   2.73230589E-01   1.78211265E-01
BEEF                  240   1.00873385E-05   7.29972592E-03   3.62029066E-03   1.13271018E-02   2.82838687E-01   1.83181276E-01
BEEF                  241   1.01578018E-05   7.56260603E-03   3.62548614E-03   1.13271018E-02   2.89731549E-01   1.87355510E-01
BEEF                  242   1.02135689E-05   7.73543830E-03   3.61002571E-03   1.13271018E-02   2.91318928E-01   1.88582970E-01
BEEF                  243   1.02679361E-05   7.85940625E-03   3.60358958E-03   1.13271018E-02   2.89471850E-01   1.88320923E-01
BEEF                  244   1.03309221E-05   7.88429799E-03   3.60631288E-03   1.13271018E-02   2.85519227E-01   1.86709987E-01
BEEF                  245   1.04003473E-05   7.82378562E-03   3.61353005E-03   1.13271018E-02   2.79371779E-01   1.84033419E-01
BEEF                  246   1.04552521E-05   7.55702640E-03   3.61555538E-03   1.13271018E-02   2.71809647E-01   1.80067658E-01
BEEF                  247   1.04778638E-05   7.27069173E-03   3.63565948E-03   1.13271018E-02   2.61165401E-01   1.75158826E-01
BEEF                  248   1.04979250E-05   7.38813442E-03   3.66960908E-03   1.13271018E-02   2.48912420E-01   1.69418320E-01
BEEF                  249   1.05556529E-05   7.61189548E-03   3.72946309E-03   1.13271018E-02   2.37096249E-01   1.63852770E-01
BEEF                  250   1.06252777E-05   7.92714611E-03   3.81165082E-03   1.13271018E-02   2.25142551E-01   1.58687826E-01
BEEF                  251   1.07088478E-05   8.33651030E-03   3.91123184E-03   1.13271018E-02   2.17600121E-01   1.56698433E-01
BEEF                  252   1.07826155E-05   8.78833859E-03   4.01655201E-03   1.13271018E-02   2.13147362E-01   1.57630201E-01
BEEF                  253   1.07778754E-05   9.11551837E-03   4.09029753E-03   1.13271018E-02   2.11284079E-01   1.60407479E-01
BEEF                  254   1.07153809E-05   9.29703044E-03   4.13723217E-03   1.13271018E-02   2.09997868E-01   1.63870046E-01
BEEF                  255   1.06082685E-05   9.21960402E-03   4.14297477E-03   1.13271018E-02   2.14379503E-01   1.66639573E-01
BEEF                  256   1.04670110E-05   8.87806234E-03   4.10148103E-03   1.13271018E-02   2.16253268E-01   1.66568761E-01
BEEF                  257   1.03371425E-05   8.60665080E-03   4.03993675E-03   1.13271018E-02   2.19628860E-01   1.66677644E-01
BEEF                  258   1.02047112E-05   8.45960215E-03   3.96233797E-03   1.13271018E-02   2.21599137E-01   1.65843825E-01
BEEF                  259   1.01021535E-05   8.24312506E-03   3.90498372E-03   1.13271018E-02   2.22479980E-01   1.65876842E-01
BEEF                  260   1.00354879E-05   7.95218237E-03   3.86133256E-03   1.13271018E-02   2.23369917E-01   1.67214324E-01
BEEF                  261   9.98757770E-06   7.92973027E-03   3.81640574E-03   1.13271018E-02   2.22534877E-01   1.67621933E-01
BEEF                  262   9.96485150E-06   8.00419124E-03   3.81302485E-03   1.13271018E-02   2.34766389E-01   1.70269430E-01
BEEF                  263   9.98369363E-06   8.12104677E-03   3.86381418E-03   1.13271018E-02   2.50533844E-01   1.74972495E-01
BEEF                  264   1.00839104E-05   8.28070219E-03   3.94729457E-03   1.13271018E-02   2.73064897E-01   1.82385003E-01
BEEF                  265   1.02662634E-05   8.41943101E-03   4.05412926E-03   1.13271018E-02   2.96930959E-01   1.91347933E-01
BEEF                  266   1.04688275E-05   8.42985074E-03   4.13609662E-03   1.13271018E-02   3.17718440E-01   1.99538393E-01
BEEF                  267   1.07025421E-05   8.35456858E-03   4.16050689E-03   1.13271018E-02   3.40989289E-01   2.06994331E-01
BEEF                  268   1.08305512E-05   8.22800342E-03   4.11580766E-03   1.13271018E-02   3.54890432E-01   2.09740211E-01
BEEF                  269   1.08802139E-05   8.27133863E-03   4.02902434E-03   1.13271018E-02   3.61135013E-01   2.09805045E-01
BEEF                  270   1.07796510E-05   8.15866136E-03   3.90314800E-03   1.13271018E-02   3.56433658E-01   2.05376623E-01
BEEF                  271   1.05484134E-05   7.92069526E-03   3.75239039E-03   1.13271018E-02   3.42118342E-01   1.97415739E-01
BEEF                  272   1.02697138E-05   7.60382241E-03   3.59616193E-03   1.13271018E-02   3.24349066E-01   1.87990130E-01
BEEF                  273   9.96317796E-06   7.23990770E-03   3.45388607E-03   1.13271018E-02   2.99140747E-01   1.75978465E-01
BEEF                  274   9.72271247E-06   6.88011356E-03   3.34989244E-03   1.13271018E-02   2.73435581E-01   1.64832346E-01
BEEF                  275   9.52509231E-06   6.82943845E-03   3.26908655E-03   1.13271018E-02   2.38956316E-01   1.52493797E-01
BEEF                  276   9.41775715E-06   6.94702172E-03   3.20938501E-03   1.13271018E-02   1.99199378E-01   1.41279725E-01
BEEF                  277   9.37764200E-06   6.90960648E-03   3.16775301E-03   1.13271018E-02   1.70025992E-01   1.33616459E-01
BEEF                  278   9.40021718E-06   6.69983281E-03   3.14577770E-03   1.13271018E-02   1.81503012E-01   1.30966801E-01
BEEF                  279   9.44010173E-06   6.38111845E-03   3.14276014E-03   1.13271018E-02   1.93225354E-01   1.32964094E-01
BEEF                  280   9.46727796E-06   6.12441668E-03   3.15751593E-03   1.13271018E-02   2.01928078E-01   1.39413049E-01
BEEF                  281   9.48777450E-06   6.15594965E-03   3.19050178E-03   1.13271018E-02   2.08395596E-01   1.50429015E-01
BEEF                  282   9.55918180E-06   6.30479817E-03   3.22796298E-03   1.13271018E-02   2.35322298E-01   1.65359828E-01
BEEF                  283   9.73334241E-06   6.47611016E-03   3.27531065E-03   1.13271018E-02   2.87861043E-01   1.82857981E-01
BEEF                  284   1.00739331E-05   6.60840346E-03   3.33029881E-03   1.13271018E-02   3.47422765E-01   2.03382373E-01
BEEF                  285   1.05448330E-05   6.71349270E-03   3.37800397E-03   1.13271018E-02   4.04913064E-01   2.24352354E-01
BEEF                  286   1.10842104E-05   6.67555343E-03   3.41177779E-03   1.13271018E-02   4.57350640E-01   2.43790406E-01
BEEF                  287   1.16746690E-05   6.59745007E-03   3.44014398E-03   1.13271018E-02   5.06146553E-01   2.62397176E-01
BEEF                  288   1.23288170E-05   6.77811325E-03   3.48803508E-03   1.13271018E-02   5.52721653E-01   2.81058867E-01
BEEF                  289   1.28340722E-05   6.93293421E-03   3.52877131E-03   1.13271018E-02   5.83160137E-01   2.93779870E-01
BEEF                  290   1.30056424E-05   7.43519657E-03   3.55707377E-03   1.13271018E-02   5.90424551E-01   2.96765093E-01
BEEF                  291   1.28752639E-05   7.84240708E-03   3.55628236E-03   1.13271018E-02   5.77866611E-01   2.90727381E-01
BEEF                  292   1.26608155E-05   8.13236202E-03   3.55422437E-03   1.13271018E-02   5.59332599E-01   2.81955510E-01
BEEF                  293   1.21065312E-05   8.22256895E-03   3.54683393E-03   1.13271018E-02   5.13917000E-01   2.62543562E-01
BEEF                  294   1.15180842E-05   8.12762646E-03   3.54283972E-03   1.13271018E-02   4.64382284E-01   2.42509485E-01
BEEF                  295   1.08927262E-05   7.90518923E-03   3.52367007E-03   1.13271018E-02   4.12955154E-01   2.21629275E-01
BEEF                  296   1.02185019E-05   7.56075684E-03   3.48494750E-03   1.13271018E-02   3.57680587E-01   1.99708111E-01
BEEF                  297   9.66728909E-06   7.16297320E-03   3.44028739E-03   1.13271018E-02   3.09205832E-01   1.80284936E-01
BEEF                  298   9.27721052E-06   6.99537342E-03   3.37799295E-03   1.13271018E-02   2.69014310E-01   1.64325038E-01
BEEF                  299   9.04689153E-06   7.10361506E-03   3.31036950E-03   1.13271018E-02   2.36900075E-01   1.50804034E-01
BEEF                  300   8.92215182E-06   7.11522979E-03   3.21437360E-03   1.13271018E-02   2.05238830E-01   1.36552651E-01
BEEF                  301   8.89585438E-06   7.06205098E-03   3.10432290E-03   1.13271018E-02   1.79057092E-01   1.24355416E-01
BEEF                  302   8.90641841E-06   6.95250141E-03   2.99429034E-03   1.13271018E-02   1.57494379E-01   1.14958344E-01
BEEF                  303   8.91642693E-06   6.83979253E-03   2.90358887E-03   1.13271018E-02   1.53048755E-01   1.10514790E-01
BEEF                  304   8.92737876E-06   6.79821867E-03   2.86681100E-03   1.13271018E-02   1.60035103E-01   1.11750023E-01
BEEF                  305   8.95171974E-06   6.79427691E-03   2.88168042E-03   1.13271018E-02   1.66748867E-01   1.16193659E-01
BEEF                  306   8.98616016E-06   6.83358409E-03   2.95098001E-03   1.13271018E-02   1.73164209E-01   1.22868035E-01
BEEF                  307   9.07516407E-06   6.87559867E-03   3.07678130E-03   1.13271018E-02   1.80242868E-01   1.32870768E-01
BEEF                  308   9.23939115E-06   6.95603826E-03   3.24770144E-03   1.13271018E-02   2.06484990E-01   1.45832320E-01
BEEF                  309   9.47417565E-06   7.11096664E-03   3.41511774E-03   1.13271018E-02   2.35351668E-01   1.58525662E-01
BEEF                  310   9.78265990E-06   7.40666453E-03   3.56513763E-03   1.13271018E-02   2.68161474E-01   1.71139671E-01
BEEF                  311   1.01451527E-05   7.63682518E-03   3.70761497E-03   1.13271018E-02   2.97623932E-01   1.82613785E-01
BEEF                  312   1.04795637E-05   7.94966883E-03   3.80036532E-03   1.13271018E-02   3.24059463E-01   1.92088959E-01
BEEF                  313   1.07476683E-05   8.09065788E-03   3.87130668E-03   1.13271018E-02   3.47080330E-01   2.00374388E-01
BEEF                  314   1.08982637E-05   8.06406396E-03   3.92022919E-03   1.13271018E-02   3.64017199E-01   2.06944282E-01
BEEF                  315   1.08595958E-05   7.87269714E-03   3.94017352E-03   1.13271018E-02   3.64641234E-01   2.08250195E-01
BEEF                  316   1.07250888E-05   7.57944232E-03   3.95303015E-03   1.13271018E-02   3.62476928E-01   2.09708567E-01
BEEF                  317   1.04562032E-05   7.50324035E-03   3.92266657E-03   1.13271018E-02   3.45991873E-01   2.05918262E-01
BEEF                  318   1.01375938E-05   7.37941568E-03   3.86862276E-03   1.13271018E-02   3.22007405E-01   1.99287947E-01
BEEF                  319   9.83353440E-06   7.52219131E-03   3.79668766E-03   1.13271018E-02   2.93997725E-01   1.90181780E-01
BEEF                  320   9.55046891E-06   7.48279294E-03   3.68004168E-03   1.13271018E-02   2.57640569E-01   1.75810726E-01
BEEF                  321   9.34217730E-06   7.27234694E-03   3.54037181E-03   1.13271018E-02   2.23482242E-01   1.60275949E-01
BEEF                  322   9.16823308E-06   6.88732126E-03   3.36488212E-03   1.13271018E-02   1.87163870E-01   1.42557171E-01
BEEF                  323   9.00837910E-06   6.27477181E-03   3.13730339E-03   1.13271018E-02   1.55275811E-01   1.22011268E-01
BEEF                  324   8.87069948E-06   5.73212067E-03   2.90338937E-03   1.13271018E-02   1.35988158E-01   1.06586685E-01
BEEF                  325   8.75257057E-06   5.50644676E-03   2.71624978E-03   1.13271018E-02   1.25310442E-01   9.88974120E-02
BEEF                  326   8.66969092E-06   5.33710557E-03   2.60474139E-03   1.13271018E-02   1.22518708E-01   9.79827114E-02
BEEF                  327   8.63297507E-06   5.33293520E-03   2.57276836E-03   1.13271018E-02   1.37221258E-01   1.03039799E-01
BEEF                  328   8.63995425E-06   5.40888427E-03   2.64177835E-03   1.13271018E-02   1.58498685E-01   1.12008537E-01
BEEF                  329   8.71877093E-06   5.53789052E-03   2.79762615E-03   1.13271018E-02   1.86064438E-01   1.25692465E-01
BEEF                  330   8.83405806E-06   5.88915021E-03   2.98885431E-03   1.13271018E-02   2.09962965E-01   1.37747666E-01
BEEF                  331   9.04233133E-06   6.40434896E-03   3.22502166E-03   1.13271018E-02   2.36740710E-01   1.51369822E-01
BEEF                  332   9.32236576E-06   7.09641309E-03   3.46372695E-03   1.13271018E-02   2.67271770E-01   1.65162141E-01
BEEF                  333   9.65808580E-06   7.77028326E-03   3.68002595E-03   1.13271018E-02   2.95561952E-01   1.78021416E-01
BEEF                  334   9.98526109E-06   8.32099104E-03   3.84201417E-03   1.13271018E-02   3.20682061E-01   1.88197727E-01
BEEF                  335   1.02523114E-05   8.77004576E-03   3.97232346E-03   1.13271018E-02   3.36022556E-01   1.95432131E-01
BEEF                  336   1.04640075E-05   9.13257064E-03   4.07305515E-03   1.13271018E-02   3.50551714E-01   2.02813829E-01
BEEF                  337   1.06422166E-05   9.31884298E-03   4.13279970E-03   1.13271018E-02   3.64978361E-01   2.09739204E-01
BEEF                  338   1.07824846E-05   9.31075337E-03   4.15619776E-03   1.13271018E-02   3.80839804E-01   2.16843183E-01
BEEF                  339   1.09071760E-05   9.11012388E-03   4.15102528E-03   1.13271018E-02   3.98756148E-01   2.24835218E-01
BEEF                  340   1.09643785E-05   8.82008435E-03   4.12960338E-03   1.13271018E-02   4.06009868E-01   2.29271369E-01
BEEF                  341   1.09974792E-05   8.54136207E-03   4.09694200E-03   1.13271018E-02   4.08457019E-01   2.32229080E-01
BEEF                  342   1.09796137E-05   8.48169624E-03   4.03357835E-03   1.13271018E-02   4.02906470E-01   2.30922443E-01
BEEF                  343   1.08509115E-05   8.22473458E-03   3.90815046E-03   1.13271018E-02   3.81784101E-01   2.22611538E-01
BEEF                  344   1.07610358E-05   7.95613403E-03   3.80664311E-03   1.13271018E-02   3.55991104E-01   2.13620054E-01
BEEF                  345   1.06913777E-05   7.66238160E-03   3.71831801E-03   1.13271018E-02   3.24695659E-01   2.02461444E-01
BEEF                  346   1.06544560E-05   7.36368717E-03   3.64933283E-03   1.13271018E-02   2.89160335E-01   1.89368757E-01
BEEF                  347   1.06732622E-05   7.62702940E-03   3.62357683E-03   1.13271018E-02   2.56197351E-01   1.77292541E-01
BEEF                  348   1.07214537E-05   7.85825498E-03   3.63028406E-03   1.13271018E-02   2.23006620E-01   1.65211154E-01
BEEF                  349   1.07852940E-05   8.09366998E-03   3.68766759E-03   1.13271018E-02   1.96030391E-01   1.55435324E-01
BEEF                  350   1.08506707E-05   8.30007157E-03   3.81848937E-03   1.13271018E-02   1.81828378E-01   1.50920727E-01
BEEF                  351   1.09155234E-05   8.43838830E-03   4.00804935E-03   1.13271018E-02   1.84440589E-01   1.53304783E-01
BEEF                  352   1.09954511E-05   8.43540563E-03   4.22916389E-03   1.13271018E-02   2.04200345E-01   1.65009636E-01
